  0.240675345       1.25903008E-03   3.54813552E-03   2.07349934E-04   1.54035428E-04   2.63504800E-03   1.09923008E-07
  0.246403351       1.25882053E-03   3.54777696E-03   2.22496063E-04   1.65293881E-04   2.63485266E-03   1.15214419E-07
  0.252131343       1.25861098E-03   3.54741677E-03   2.38361594E-04   1.77087815E-04   2.63465731E-03   1.20630091E-07
  0.257859349       1.25839456E-03   3.54704680E-03   2.54962739E-04   1.89429571E-04   2.63445498E-03   1.26169866E-07
  0.263587356       1.25817338E-03   3.54666892E-03   2.72316276E-04   2.02331561E-04   2.63424963E-03   1.31833687E-07
  0.269315362       1.25795021E-03   3.54628731E-03   2.90438707E-04   2.15806082E-04   2.63404124E-03   1.37621683E-07
  0.275043368       1.25771738E-03   3.54588823E-03   3.09346564E-04   2.29865764E-04   2.63382308E-03   1.43533498E-07
  0.280771375       1.25748455E-03   3.54548940E-03   3.29056318E-04   2.44522904E-04   2.63360608E-03   1.49569544E-07
  0.286499381       1.25724298E-03   3.54507472E-03   3.49584559E-04   2.59789929E-04   2.63338070E-03   1.55729381E-07
  0.292227387       1.25699851E-03   3.54465633E-03   3.70947731E-04   2.75679253E-04   2.63315230E-03   1.62013194E-07
  0.297955394       1.25675031E-03   3.54423025E-03   3.93162540E-04   2.92203127E-04   2.63292086E-03   1.68421039E-07
  0.303683400       1.25649420E-03   3.54379253E-03   4.16244788E-04   3.09374067E-04   2.63268105E-03   1.74952547E-07
  0.309411407       1.25623809E-03   3.54335480E-03   4.40211850E-04   3.27204383E-04   2.63244263E-03   1.81608286E-07
  0.315139413       1.25597161E-03   3.54289566E-03   4.65079793E-04   3.45706561E-04   2.63219257E-03   1.88387347E-07
  0.320867419       1.25570386E-03   3.54243675E-03   4.90865030E-04   3.64892854E-04   2.63194111E-03   1.95290355E-07
  0.326595426       1.25543075E-03   3.54196993E-03   5.17584092E-04   3.84775718E-04   2.63168244E-03   2.02317139E-07
  0.332323432       1.25515135E-03   3.54148983E-03   5.45253220E-04   4.05367464E-04   2.63141957E-03   2.09467402E-07
  0.338051438       1.25487172E-03   3.54100950E-03   5.73889294E-04   4.26680519E-04   2.63115531E-03   2.16741824E-07
  0.343779445       1.25458068E-03   3.54051008E-03   6.03507971E-04   4.48727253E-04   2.63088080E-03   2.24139370E-07
  0.349507451       1.25428964E-03   3.54001042E-03   6.34125958E-04   4.71519976E-04   2.63060490E-03   2.31660763E-07
  0.355235457       1.25399174E-03   3.53949936E-03   6.65759784E-04   4.95071115E-04   2.63032480E-03   2.39305763E-07
  0.360963464       1.25368906E-03   3.53898061E-03   6.98425458E-04   5.19392779E-04   2.63003889E-03   2.47074212E-07
  0.366691470       1.25338475E-03   3.53845814E-03   7.32139451E-04   5.44497743E-04   2.62975157E-03   2.54966466E-07
  0.372419477       1.25307043E-03   3.53791821E-03   7.66918238E-04   5.70398115E-04   2.62945425E-03   2.62981672E-07
  0.378147483       1.25275610E-03   3.53737827E-03   8.02778057E-04   5.97106176E-04   2.62915692E-03   2.71120797E-07
  0.383875489       1.25243363E-03   3.53682484E-03   8.39735090E-04   6.24634500E-04   2.62885238E-03   2.79383016E-07
  0.389603496       1.25210767E-03   3.53626371E-03   8.77805636E-04   6.52995310E-04   2.62854504E-03   2.87768785E-07
  0.395331502       1.25177891E-03   3.53570073E-03   9.17006168E-04   6.82200945E-04   2.62823468E-03   2.96278046E-07
  0.401059508       1.25144131E-03   3.53512052E-03   9.57352458E-04   7.12263514E-04   2.62791431E-03   3.04910174E-07
  0.406787515       1.25110371E-03   3.53454030E-03   9.98860341E-04   7.43195647E-04   2.62759556E-03   3.13665907E-07
  0.412515521       1.25075690E-03   3.53394449E-03   1.04154798E-03   7.75009568E-04   2.62726820E-03   3.22544537E-07
  0.418243527       1.25040766E-03   3.53334332E-03   1.08543003E-03   8.07717559E-04   2.62693781E-03   3.31546545E-07
  0.423971534       1.25005457E-03   3.53273796E-03   1.13052269E-03   8.41332017E-04   2.62660324E-03   3.40671761E-07
  0.429699540       1.24969368E-03   3.53211747E-03   1.17684226E-03   8.75865167E-04   2.62626307E-03   3.49919816E-07
  0.435427547       1.24933280E-03   3.53149697E-03   1.22440525E-03   9.11329407E-04   2.62592128E-03   3.59291363E-07
  0.441155553       1.24896190E-03   3.53085925E-03   1.27322751E-03   9.47736960E-04   2.62556970E-03   3.68785180E-07
  0.446883559       1.24858937E-03   3.53021780E-03   1.32332521E-03   9.85100050E-04   2.62521650E-03   3.78402518E-07
  0.452611566       1.24821218E-03   3.52957053E-03   1.37471419E-03   1.02343108E-03   2.62486050E-03   3.88142638E-07
  0.458339572       1.24782801E-03   3.52890790E-03   1.42741087E-03   1.06274243E-03   2.62449612E-03   3.98005483E-07
  0.464067578       1.24744384E-03   3.52824735E-03   1.48143119E-03   1.10304612E-03   2.62413290E-03   4.07991678E-07
